SQLDATE,Partner,QuadClass
20260115,GUY,4
20260115,IRN,4
20260115,IRN,4
20260115,USA,4
20260115,USA,4
20260115,DNK,4
20260115,DNK,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,TWN,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,IRN,4
20260115,VEN,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,IRN,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,WST,4
20260115,WST,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,CAN,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260115,VEN,4
20260115,VEN,4
20260115,ISR,4
20260115,USA,4
20260115,USA,4
20260115,USA,4
20260116,IRN,4
20260116,IRN,4
20260116,USA,4
20260116,IRN,4
20260116,IRN,4
20260116,USA,4
20260116,VEN,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,ISR,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20250116,AFR,4
20260116,IRN,4
20260116,IRN,4
20260116,IRN,4
20260116,LBY,4
20260116,LBY,4
20260116,USA,4
20250116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,VEN,4
20260116,USA,4
20260116,VEN,4
20260116,VEN,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,VEN,4
20260116,VEN,4
20260116,DNK,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,DNK,4
20260116,DNK,4
20260116,DNK,4
20260116,USA,4
20260116,USA,4
20260116,IRN,4
20260116,IRN,4
20260116,USA,4
20260116,USA,4
20260116,DNK,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20250116,USA,4
20260116,USA,4
20260116,USA,4
20260116,CHN,4
20260116,CHN,4
20260116,DNK,4
20260116,DNK,4
20260116,DNK,4
20260116,USA,4
20260116,CHN,4
20260116,USA,4
20251217,VEN,4
20251217,VEN,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,IRN,4
20260116,CUB,4
20260116,CUB,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,LKA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,CHN,4
20260116,CHN,4
20260116,USA,4
20260116,USA,4
20260116,PSE,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,IRN,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260116,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,ARE,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,DNK,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,ISR,4
20260117,AUT,4
20260117,DNK,4
20260117,USA,4
20260117,USA,4
20260117,IRN,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,USA,4
20260117,IND,4
20260117,DNK,4
20260117,DNK,4
20260117,GBR,4
20260117,GBR,4
20260117,GBR,4
20260117,GBR,4
20260117,GBR,4
20260117,PAK,4
20260117,SOM,4
20260117,SOM,4
20260117,YEM,4
20260117,YEM,4
20260117,IRN,4
20260117,PSE,4
20260117,USA,4
20250117,USA,4
20250117,USA,4
20250118,USA,4
20250118,USA,4
20260118,DNK,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,DNK,4
20260118,USA,4
20260118,USA,4
20260118,PAK,4
20260118,PAK,4
20260118,SOM,4
20260118,SOM,4
20260118,YEM,4
20260118,USA,4
20260118,IRN,4
20260118,GBR,4
20260118,GBR,4
20260118,DNK,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,DNK,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,DNK,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,USA,4
20260118,DNK,4
20260118,IRN,4
20260118,USA,4
20260118,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,DNK,4
20260119,DNK,4
20260119,DNK,4
20260119,DNK,4
20260119,DNK,4
20260119,DNK,4
20260119,DNK,4
20260119,DNK,4
20260119,USA,4
20260119,DNK,4
20260119,USA,4
20260119,USA,4
20260119,CAN,4
20260119,CAN,4
20260119,NZL,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,DEU,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,DNK,4
20260119,USA,4
20260119,ISR,4
20260119,ISR,4
20260119,USA,4
20260119,USA,4
20260119,CHN,4
20260119,CHN,4
20260119,DNK,4
20260119,USA,4
20260119,USA,4
20260119,IRQ,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,ITA,4
20260119,USA,4
20260119,NGA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,USA,4
20260119,NGA,4
20260119,NGA,4
20260119,DNK,4
20260119,USA,4
20260112,USA,4
20260119,ITA,4
20260119,ITA,4
20260119,AFR,4
20260119,DNK,4
20260119,USA,4
20260119,WST,4
20260119,USA,4
20260120,WST,4
20260120,USA,4
20260120,USA,4
20260120,VNM,4
20260120,EUR,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,CAN,4
20260120,CAN,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20250120,ISR,4
20250120,ISR,4
20260120,USA,4
20260120,USA,4
20260120,DNK,4
20260120,DNK,4
20260120,DNK,4
20260120,GBR,4
20260120,GBR,4
20260120,GBR,4
20260120,USA,4
20260120,VEN,4
20260120,DNK,4
20260120,USA,4
20260120,CAN,4
20260120,DNK,4
20260120,DNK,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,DNK,4
20260120,USA,4
20250120,YEM,4
20250120,YEM,4
20260120,DNK,4
20260120,MEX,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,GBR,4
20260120,GBR,4
20260120,FRA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20250120,DNK,4
20250120,DNK,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,FRA,4
20260120,FRA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260120,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,GBR,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,GBR,4
20260121,DNK,4
20260121,DNK,4
20260121,USA,4
20260121,IRN,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,PHL,4
20260121,PHL,4
20260121,IRQ,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,VEN,4
20260121,VEN,4
20260121,VEN,4
20260121,USA,4
20250121,USA,4
20250121,USA,4
20260121,RUS,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20250121,VEN,4
20250121,VEN,4
20260121,USA,4
20260121,DNK,4
20260121,USA,4
20260121,SLV,4
20260121,SLV,4
20260121,USA,4
20250121,USA,4
20260121,USA,4
20260121,USA,4
20260121,SYR,4
20260121,SYR,4
20260121,USA,4
20250121,USA,4
20260121,USA,4
20260121,USA,4
20260121,WST,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,CHE,4
20260121,USA,4
20260121,USA,4
20260121,USA,4
20260121,CHE,4
20260121,CHE,4
20260121,CHE,4
20260121,USA,4
20260121,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,VEN,4
20260122,VEN,4
20260122,VEN,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,CHE,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,GBR,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,NGA,4
20260122,USA,4
20260122,IRL,4
20260122,CHN,4
20260122,USA,4
20260122,UKR,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,PSE,4
20260122,PSE,4
20260122,PSE,4
20260122,USA,4
20260122,NGA,4
20260122,NGA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20250122,USA,4
20250122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260122,USA,4
20260123,USA,4
20260123,USA,4
20260123,VEN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,CHN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,CUB,4
20260123,CUB,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,CAN,4
20260123,CAN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,CAN,4
20260123,CAN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,CHE,4
20260123,VEN,4
20260123,SYR,4
20260123,VEN,4
20260123,VEN,4
20260123,USA,4
20260123,CAN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260116,PSE,4
20260116,PSE,4
20260116,PSE,4
20260123,IRN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20250123,USA,4
20260123,USA,4
20260123,USA,4
20260123,IRN,4
20260123,CHN,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260122,USA,4
20260123,USA,4
20260123,USA,4
20260123,MEX,4
20260123,USA,4
20260123,DNK,4
20260123,USA,4
20260123,CHE,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,DNK,4
20260123,USA,4
20260123,USA,4
20260123,NIC,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260123,USA,4
20260124,USA,4
20260124,CAN,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,ISR,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,DNK,4
20260124,NIC,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,NZL,4
20260124,NZL,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,IRN,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,ETH,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,FRA,4
20260124,FRA,4
20260124,USA,4
20260124,CHL,4
20260124,USA,4
20260124,USA,4
20260124,IRN,4
20260124,IRN,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,VEN,4
20260124,AFG,4
20260124,AFG,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,IRN,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260124,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,SOM,4
20260125,SOM,4
20260125,SOM,4
20260125,USA,4
20260125,CAN,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,CAN,4
20260125,CAN,4
20260125,CAN,4
20260125,CAN,4
20260125,CAN,4
20260125,CAN,4
20260125,USA,4
20260125,USA,4
20260125,ISR,4
20260125,PSE,4
20260125,IRN,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,RUS,4
20260125,RUS,4
20260125,RUS,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,CHL,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260125,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,NIC,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20250126,IRN,4
20250126,IRN,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260125,USA,4
20260126,USA,4
20260126,IRN,4
20260126,USA,4
20260126,USA,4
20260126,BGD,4
20260126,BGD,4
20260126,BGD,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,CAN,4
20260126,CAN,4
20260126,USA,4
20260126,AFR,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,IRN,4
20260126,USA,4
20260126,CAN,4
20260126,CAN,4
20260126,USA,4
20260126,USA,4
20260126,CHN,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,GBR,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,ISR,4
20260126,ISR,4
20260126,ISR,4
20260126,USA,4
20260126,USA,4
20260126,RUS,4
20260126,RUS,4
20260126,USA,4
20260126,DNK,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,AUS,4
20260126,AUS,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,SRB,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,USA,4
20260126,PSE,4
20260126,PSE,4
20260126,USA,4
20260126,CUB,4
20260126,CUB,4
20260126,DEU,4
20260126,DEU,4
20260126,USA,4
20250127,KOR,4
20250127,KOR,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20250127,KOR,4
20260127,DNK,4
20260127,DNK,4
20260127,IRN,4
20260127,IRN,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,SOM,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260120,USA,4
20250127,KOR,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20250127,KOR,4
20250127,KOR,4
20250127,KOR,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,CHN,4
20260127,CHN,4
20260127,DNK,4
20260127,IRN,4
20260127,RUS,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,SYR,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,VEN,4
20260127,VEN,4
20260127,USA,4
20260127,USA,4
20260127,VEN,4
20260127,VEN,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,TTO,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,USA,4
20260127,ISR,4
20260127,USA,4
20260127,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,MDV,4
20260128,MDV,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260121,USA,4
20260128,KEN,4
20260128,KEN,4
20260128,KEN,4
20260128,VEN,4
20260128,VEN,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,MEX,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,GBR,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,CAN,4
20260128,ISL,4
20260128,ISL,4
20260128,USA,4
20260128,HRV,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,CHN,4
20260128,CHN,4
20260128,CHN,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,GBR,4
20260128,GBR,4
20260128,GBR,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,RUS,4
20260128,USA,4
20260128,USA,4
20260128,ECU,4
20260128,ECU,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260128,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,ISL,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,IRN,4
20260129,IRN,4
20260129,IRN,4
20260129,IRN,4
20260129,USA,4
20250129,USA,4
20250129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260122,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,KHM,4
20260129,SOM,4
20260129,USA,4
20250129,RUS,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,FRA,4
20260129,USA,4
20260129,USA,4
20251230,USA,4
20251230,USA,4
20260129,GBR,4
20260129,GBR,4
20260129,GBR,4
20260129,ZWE,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,IRN,4
20260129,IRN,4
20260129,USA,4
20260129,DNK,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,GBR,4
20260129,GBR,4
20260129,GBR,4
20260129,USA,4
20260129,VEN,4
20260129,VEN,4
20260129,VEN,4
20260129,USA,4
20260129,GBR,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,MEX,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,JOR,4
20260129,JOR,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,VEN,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260129,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,VEN,4
20260130,VEN,4
20260130,UKR,4
20260130,UKR,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260123,USA,4
20260130,USA,4
20260130,PSE,4
20260130,USA,4
20260130,USA,4
20260130,RUS,4
20260130,RUS,4
20260130,USA,4
20260130,CHN,4
20260130,USA,4
20260130,USA,4
20260130,UGA,4
20260130,UGA,4
20260130,UGA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260123,USA,4
20260123,USA,4
20260130,GBR,4
20260130,GBR,4
20260130,COG,4
20260130,IRN,4
20260130,IRN,4
20260130,IRN,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,UKR,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,RUS,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20250130,USA,4
20260130,USA,4
20260130,USA,4
20260130,BLR,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20250130,IRN,4
20250130,RUS,4
20260130,USA,4
20250130,IRN,4
20250130,RUS,4
20260130,USA,4
20260130,USA,4
20250130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260130,USA,4
20260124,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20250131,USA,4
20260131,VEN,4
20260131,USA,4
20260131,FRA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,UKR,4
20260131,VEN,4
20260131,VEN,4
20260131,USA,4
20260131,USA,4
20260124,IRN,4
20260124,IRN,4
20250131,USA,4
20260131,USA,4
20260131,SOM,4
20260131,SOM,4
20260131,SOM,4
20260131,RUS,4
20260131,RUS,4
20260131,UKR,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,USA,4
20260131,PSE,4
20260131,PSE,4
20260131,USA,4
20260131,USA,4
20250131,USA,4
20250131,USA,4
20260131,USA,4
20260131,USA,4
20260131,VEN,4
20260131,VEN,4
20250201,USA,4
20250201,USA,4
20260201,VEN,4
20260201,VEN,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,VEN,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,VEN,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,UKR,4
20260201,USA,4
20260201,UKR,4
20260201,USA,4
20260201,IRN,4
20260201,IRN,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,PSE,4
20260201,PSE,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260201,USA,4
20260202,USA,4
20250202,USA,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
20260202,BGD,4
20260202,BGD,4
20260202,BGD,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
20260202,USA,4
